http://dbpedia.org/resource/Juhu_Aerodrome,Juhu Airport,none,http://dbpedia.org/resource/Mumbai,72.8339,19.0981
http://dbpedia.org/resource/Kassala_Airport,Kassala Airport,KSL,http://dbpedia.org/resource/Kassala,36.3286,15.3872
http://dbpedia.org/resource/Kota_Kinabalu_International_Airport,Kota Kinabalu International Airport,BKI,http://dbpedia.org/resource/Sabah,116.051,5.93694
http://dbpedia.org/resource/Langkawi_International_Airport,Langkawi International Airport,LGK,http://dbpedia.org/resource/Kedah,99.7286,6.32972
http://dbpedia.org/resource/Langkawi_International_Airport,Langkawi International Airport,LGK,http://dbpedia.org/resource/Langkawi,99.7286,6.32972
http://dbpedia.org/resource/Lille_Airport,Lille Airport,LIL,http://dbpedia.org/resource/Lille,3.08694,50.5633
http://dbpedia.org/resource/Limoges_%E2%80%93_Bellegarde_Airport,Limoges - Bellegarde Airport,LIG,http://dbpedia.org/resource/Limoges,1.18028,45.8608
http://dbpedia.org/resource/Long_Island_MacArthur_Airport,Long Island MacArthur Airport,ISP,http://dbpedia.org/resource/Long_Island,-73.1003,40.7953
http://dbpedia.org/resource/Long_Island_MacArthur_Airport,Long Island MacArthur Airport,ISP,http://dbpedia.org/resource/New_York_metropolitan_area,-73.1003,40.7953
http://dbpedia.org/resource/Lorient_South_Brittany_Airport,Lorient South Brittany Airport,LRT,http://dbpedia.org/resource/Lorient,-3.44,47.7606
http://dbpedia.org/resource/Malabo_International_Airport,Malabo International Airport,SSG,http://dbpedia.org/resource/Malabo,8.70861,3.755
http://dbpedia.org/resource/Mallam_Aminu_Kano_International_Airport,Mallam Aminu Kano International Airport,KAN,http://dbpedia.org/resource/Kano,8.52444,12.0475
http://dbpedia.org/resource/Martin_State_Airport,Martin State Airport,MTN,http://dbpedia.org/resource/Baltimore,-76.4139,39.3256
http://dbpedia.org/resource/Melbourne_International_Airport,Melbourne International Airport,MLB,http://dbpedia.org/resource/Melbourne,_Florida,-80.6453,28.1028
http://dbpedia.org/resource/Miri_Airport,Miri Airport,MYY,http://dbpedia.org/resource/Sarawak,113.987,4.32194
http://dbpedia.org/resource/Moshoeshoe_I_International_Airport,Moshoeshoe I International Airport,MSU,http://dbpedia.org/resource/Maseru,27.5525,-29.4622
http://dbpedia.org/resource/N'Djamena_International_Airport,N'Djamena International Airport,NDJ,http://dbpedia.org/resource/N'Djamena,15.0339,12.1336
http://dbpedia.org/resource/Nakhon_Ratchasima_Airport,Nakhon Ratchasima Airport,NAK,http://dbpedia.org/resource/Nakhon_Ratchasima,102.312,14.9494
http://dbpedia.org/resource/Oki_Airport,Oki Airport,OKI,http://dbpedia.org/resource/Shimane_Prefecture,133.323,36.1783
http://dbpedia.org/resource/Oradea_International_Airport,Oradea International Airport,OMR,http://dbpedia.org/resource/Oradea,21.9025,47.0253
http://dbpedia.org/resource/Oskemen_Airport,Oskemen Airport,UKK,http://dbpedia.org/resource/Oskemen,82.4942,50.0367
http://dbpedia.org/resource/Parakou_Airport,Parakou Airport,PKO,http://dbpedia.org/resource/Parakou,2.6167,9.35
http://dbpedia.org/resource/Phnom_Penh_International_Airport,Phnom Penh International Airport,PNH,http://dbpedia.org/resource/Phnom_Penh,104.844,11.5464
http://dbpedia.org/resource/Port_Sudan_New_International_Airport,Port Sudan New International Airport,PZU,http://dbpedia.org/resource/Port_Sudan,37.2341,19.4336
http://dbpedia.org/resource/Puerto_Princesa_International_Airport,Puerto Princesa International Airport,PPS,http://dbpedia.org/resource/Puerto_Princesa,118.759,9.74222
http://dbpedia.org/resource/Quetta_International_Airport,Quetta International Airport,UET,http://dbpedia.org/resource/Quetta,66.94,30.24
http://dbpedia.org/resource/Region_of_Waterloo_International_Airport,Region of Waterloo International Airport,YKF,http://dbpedia.org/resource/Regional_Municipality_of_Waterloo,-80.3786,43.4608
http://dbpedia.org/resource/Republic_Airport,Republic Airport,FRG,http://dbpedia.org/resource/Long_Island,-73.4133,40.7289
